1588227,Elk Horn Draw,Valley,WY,42.1005238,-105.7041664,6991
70560,Bear Head Mountain,Summit,AR,34.8248162,-93.4568567,1234
449580,Lick Skillet Hollow,Valley,IN,38.7494866,-86.0728138,531
272141,Live Oak Spring,Spring,CA,33.6226607,-116.556777,5459
611793,Fairhaven Bay,Lake,MA,42.4257439,-71.3541961,108
945149,Bullhead Pond,Lake,NY,43.2350808,-73.8488782,607
995975,The Gorges,Valley,NC,35.5886767,-83.2652277,2723
584006,Daffodil Island,Island,MD,39.3581678,-75.9232746,13
253396,Marshall Cut,Gap,CA,38.0740859,-121.8321796,3
945800,Cape Marie,Cape,NY,44.3169913,-73.9701484,1857
49517,Gores Peak,Summit,AR,33.8628818,-93.0560017,397
749747,Duncan Creek,Stream,MO,37.9950401,-91.9687749,650
1574430,South Cummings Lake,Lake,WI,45.3691484,-91.4722149,1302
534200,Cow Bayou,Stream,LA,30.4152028,-92.964039,16
267537,South Wallace Canyon,Valley,CA,38.9837932,-120.5282567,4646
660756,Beatty Portage,Trail,MN,48.2774028,-92.2943138,1181
1435686,Hole-in-the-Wall,Arch,UT,38.6405364,-109.6076185,4176
1184803,Redd Run,Stream,PA,40.1014608,-80.1958926,1014
2038694,Spruce Spring,Spring,NM,33.3650692,-107.8089285,7917
1506340,Lottie Bay,Bay,WA,48.4103801,-122.650727,7
1402906,Gravel Mountain,Summit,AK,63.4280556,-150.1927778,5879
136501,Choctaw Bend,Bend,AL,31.3598898,-87.7611056,26
1550391,Blue Bend,Bend,WV,37.9209544,-80.26396,1919
420444,Walnut Creek,Stream,IL,39.6481026,-90.6084596,430
879831,Ross Brook,Stream,NJ,40.572236,-74.606958,43
1618858,South Selkirk Lake,Lake,MI,44.7311369,-85.1275319,1043
777280,Sturgeon Island,Island,MT,47.798874,-109.0837808,2352
416123,Prairie Creek,Stream,IL,39.9050476,-90.4209579,463
445492,Wash Branch,Stream,IN,39.9903242,-85.0657975,1138
515698,Stewart Branch,Stream,KY,37.1567471,-84.4810511,876
584024,Davis Creek,Stream,MD,39.1187217,-76.1721727,0
1479126,Morris Creek,Stream,VA,37.2765367,-76.8857966,0
209653,Pautipaug Hill,Summit,CT,41.6320428,-72.105077,397
1655851,Buckhorn Summit,Gap,CA,40.6354253,-122.7336309,3274
455111,Camp Creek,Stream,IA,42.3472139,-96.1825223,1083
273287,Rincon Trail,Trail,CA,36.0380021,-118.4523082,5174
1277605,Blackburn Ridges,Ridge,TN,35.0400755,-84.8618877,873
226241,Jims Springs,Spring,CA,41.7312573,-122.3247389,3153
1368110,Shell Island Point,Cape,TX,29.184962,-95.0129801,3
920709,Soldiers Farewell Hill,Summit,NM,32.3564729,-108.3300461,6135
1277358,Big Ridge,Ridge,TN,35.1556337,-85.6571916,1998
4039,Dos Cabezas Peaks,Summit,AZ,32.223411,-109.6111757,8314
1406619,Morning Call Creek,Stream,AK,64.8952778,-165.0988889,456
1503507,Bowman Hill,Summit,WA,48.4134358,-122.6412822,486
493243,Greasy Hollow,Valley,KY,37.0145444,-84.8399691,722
330031,Town Creek,Stream,GA,34.5834284,-83.8221276,1368
386438,Maple Creek,Stream,ID,46.3465783,-115.539858,3940
373356,Jump Creek Falls,Falls,ID,43.4768227,-116.9254222,2687
904642,Cañon Colorado,Valley,NM,36.0736445,-104.3824823,5151
470315,Beaver Creek,Stream,KS,37.2353008,-97.3825453,1148
777748,Tree Creek,Stream,MT,46.5333371,-105.7469458,2356
1450518,Stockton Bar,Ridge,UT,40.4657774,-112.3668937,5111
259166,Deans Meadow,Flat,CA,40.5579499,-120.7216213,6417
1406717,Munsatli Ridge,Ridge,AK,63.7161111,-153.0002778,1890
1604760,Ruff Lake Trail,Trail,WY,42.8793936,-109.5923658,9199
388308,Pearl Lake,Lake,ID,45.0782315,-115.9776231,7470
1097764,Sand Creek,Stream,OK,36.7914201,-99.2064936,1549
1487651,Straight Branch,Stream,VA,36.6434499,-81.7392849,2192
458623,Lost Creek,Stream,IA,41.730587,-90.3690204,581
1603107,South Creek,Stream,WY,42.2091362,-105.2935942,5866
1560664,Abel Lake,Lake,WI,45.5053181,-89.4289075,1637
642532,Crystal Lake,Lake,MN,45.5777612,-95.9215411,1112
253838,Sentinel Dome,Summit,CA,37.7229821,-119.58433,8133
974509,Interchange 3,Crossing,NY,40.7662127,-73.8926363,33
185989,Corral Draw,Valley,CO,38.1842529,-108.8376774,5633
1092246,Dry Creek Arm,Bay,OK,36.3334168,-94.8457857,778
1245957,Henegan Lake,Lake,SC,34.5065149,-79.7346468,59
54666,Seed Tick Hollow,Valley,AR,36.4786772,-92.8176706,653
2439615,Provaznik Creek,Stream,OK,35.4505556,-96.6825,925
1601563,Mormon Spring,Spring,WY,42.8091406,-108.8974386,7730
920896,13R-104 Spring,Spring,NM,36.5308333,-108.4058333,5663
1470304,Meadow Branch Hollow,Valley,VA,38.1145687,-78.6738248,699
497278,Lower Ferguson Spring,Spring,KY,37.1346365,-88.361303,367
858939,Black Rock Canyon,Valley,NV,39.0440969,-116.6622999,6699
647892,Millwood Lake,Swamp,MN,45.6846873,-94.723068,1211
1551453,Hinkle Branch,Stream,WV,38.2909457,-80.559254,2057
1493798,White Rock Mountain,Summit,VA,38.1906805,-79.6608816,3186
1459812,Tadmer Hill,Summit,VT,43.3986831,-73.13844,1516
